gbifID	basisOfRecord	occurrenceStatus	decimalLatitude	decimalLongitude
2631185605	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631185513	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631185174	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631184965	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631184079	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631184042	PRESERVED_SPECIMEN	PRESENT	27.026139	-107.762361
2631183111	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631182968	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631182929	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631181452	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631181322	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631180381	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631179950	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631179557	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631179430	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631176450	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631175411	HUMAN_OBSERVATION	PRESENT	27.417111	-108.546889
2631174935	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631174213	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631173526	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631173365	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631173084	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631172622	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631172403	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631171724	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631169972	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631168877	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631168702	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631168559	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631168419	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631166289	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631165668	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631164772	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631164172	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631163962	HUMAN_OBSERVATION	PRESENT	27.417111	-108.546889
2631163319	PRESERVED_SPECIMEN	PRESENT	27.191439	-108.643936
2631162398	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631161155	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631158209	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631157359	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631156185	PRESERVED_SPECIMEN	PRESENT	26.439194	-108.560611
2631155621	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631155407	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631155376	HUMAN_OBSERVATION	PRESENT	27.417111	-108.546889
2631155220	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631154387	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631153685	HUMAN_OBSERVATION	PRESENT	27.417111	-108.546889
2631153325	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631152751	HUMAN_OBSERVATION	PRESENT	27.417111	-108.546889
2631152331	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631152207	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631152115	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631151717	HUMAN_OBSERVATION	PRESENT	27.417111	-108.546889
2631151379	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631150978	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631150692	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631150293	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631148865	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631148329	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631146931	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2631146097	PRESERVED_SPECIMEN	PRESENT	26.439194	-108.560611
2631145944	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631145038	HUMAN_OBSERVATION	PRESENT	26.950444	-108.578278
2631144909	HUMAN_OBSERVATION	PRESENT	27.417111	-108.546889
2631144524	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631144348	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631144031	HUMAN_OBSERVATION	PRESENT	27.13175	-108.636361
2631143225	HUMAN_OBSERVATION	PRESENT	27.384528	-108.539194
2630401507	PRESERVED_SPECIMEN	PRESENT	16.001389	-92.009722
2630401506	PRESERVED_SPECIMEN	PRESENT	16.001389	-92.009722
2630401381	PRESERVED_SPECIMEN	PRESENT	15.27	-92.72
2630401380	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630401379	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630400683	PRESERVED_SPECIMEN	PRESENT	16.003611	-92.018889
2630399525	PRESERVED_SPECIMEN	PRESENT	16.003611	-92.018889
2630399515	PRESERVED_SPECIMEN	PRESENT	16.113611	-92.045833
2630399514	PRESERVED_SPECIMEN	PRESENT	16.113611	-92.045833
2630398592	PRESERVED_SPECIMEN	PRESENT	16.003611	-92.018889
2630398460	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630396494	PRESERVED_SPECIMEN	PRESENT	16.003611	-92.018889
2630396488	PRESERVED_SPECIMEN	PRESENT	16.113611	-92.045833
2630395596	PRESERVED_SPECIMEN	PRESENT	16.001389	-92.009722
2630395594	PRESERVED_SPECIMEN	PRESENT	16.113611	-92.045833
2630395441	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630394521	PRESERVED_SPECIMEN	PRESENT	16.001389	-92.009722
2630394520	PRESERVED_SPECIMEN	PRESENT	16.001389	-92.009722
2630394510	PRESERVED_SPECIMEN	PRESENT	16.722222	-93.091667
2630394393	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630394392	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630393567	PRESERVED_SPECIMEN	PRESENT	16.003611	-92.018889
2630393558	PRESERVED_SPECIMEN	PRESENT	16.113611	-92.045833
2630393421	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630392627	PRESERVED_SPECIMEN	PRESENT	16.001389	-92.009722
2630392484	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630392483	PRESERVED_SPECIMEN	PRESENT	15.333333	-92.676389
2630391565	PRESERVED_SPECIMEN	PRESENT	16.001389	-92.009722
2630391564	PRESERVED_SPECIMEN	PRESENT	16.001389	-92.009722
2630391456	PRESERVED_SPECIMEN	PRESENT	15.347222	-92.690278
2630384418	PRESERVED_SPECIMEN	PRESENT	16.0925	-93.753333
2630380464	PRESERVED_SPECIMEN	PRESENT	16.0925	-93.753333
2630349419	PRESERVED_SPECIMEN	PRESENT	15.933611	-91.983611
2630348587	PRESERVED_SPECIMEN	PRESENT	16.003611	-92.018889
2630346584	PRESERVED_SPECIMEN	PRESENT	16.003611	-92.018889
2630346583	PRESERVED_SPECIMEN	PRESENT	16.001389	-92.009722
2630346577	PRESERVED_SPECIMEN	PRESENT	15.933611	-91.983611
2630345441	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630344447	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630344446	PRESERVED_SPECIMEN	PRESENT	15.333333	-92.676389
2630344445	PRESERVED_SPECIMEN	PRESENT	15.333333	-92.676389
2630343397	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630341524	PRESERVED_SPECIMEN	PRESENT	16.003611	-92.018889
2630341520	PRESERVED_SPECIMEN	PRESENT	15.933611	-91.983611
2630341452	PRESERVED_SPECIMEN	PRESENT	15.965278	-93.778889
2630341402	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630340633	PRESERVED_SPECIMEN	PRESENT	16.003611	-92.018889
2630340632	PRESERVED_SPECIMEN	PRESENT	16.001389	-92.009722
2630340503	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630340502	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630340501	PRESERVED_SPECIMEN	PRESENT	15.370833	-92.600278
2630340500	PRESERVED_SPECIMEN	PRESENT	15.333333	-92.676389
2630339553	PRESERVED_SPECIMEN	PRESENT	15.933611	-91.983611
2630337438	PRESERVED_SPECIMEN	PRESENT	16.0925	-93.753333
2629270436	PRESERVED_SPECIMEN	PRESENT	19.473889	-103.674444
2629270098	PRESERVED_SPECIMEN	PRESENT	19.473889	-103.674444
2629269589	PRESERVED_SPECIMEN	PRESENT	19.473889	-103.674444
2629269006	PRESERVED_SPECIMEN	PRESENT	19.473889	-103.674444
2629268974	PRESERVED_SPECIMEN	PRESENT	16.188333	-93.889167
2629267859	PRESERVED_SPECIMEN	PRESENT	19.473889	-103.674444
2629266835	PRESERVED_SPECIMEN	PRESENT	16.290278	-94.4675
2629266690	PRESERVED_SPECIMEN	PRESENT	19.473889	-103.674444
2629266487	PRESERVED_SPECIMEN	PRESENT	16.788889	-92.825
2629266448	PRESERVED_SPECIMEN	PRESENT	19.473889	-103.674444
2629266334	PRESERVED_SPECIMEN	PRESENT	15.965	-93.8475
2629191153	PRESERVED_SPECIMEN	PRESENT	22.006194	-105.336167
2629190796	PRESERVED_SPECIMEN	PRESENT	15.63475	-93.126305
2629190105	PRESERVED_SPECIMEN	PRESENT	16.882611	-93.456305
2629189792	PRESERVED_SPECIMEN	PRESENT	22.006194	-105.336167
2629189592	PRESERVED_SPECIMEN	PRESENT	15.884583	-96.379917
2629189548	PRESERVED_SPECIMEN	PRESENT	17.309139	-99.567167
2629189334	PRESERVED_SPECIMEN	PRESENT	19.42228	-103.681706
2629189114	PRESERVED_SPECIMEN	PRESENT	16.514639	-94.823278
2629188667	PRESERVED_SPECIMEN	PRESENT	25.744972	-107.564472
2629188584	PRESERVED_SPECIMEN	PRESENT	27.538	-108.686694
2629188375	PRESERVED_SPECIMEN	PRESENT	16.882611	-93.456305
2629188226	PRESERVED_SPECIMEN	PRESENT	17.282528	-99.485222
2629188172	PRESERVED_SPECIMEN	PRESENT	20.874472	-103.359028
2629187896	PRESERVED_SPECIMEN	PRESENT	21.227444	-103.166889
2629139649	PRESERVED_SPECIMEN	PRESENT	15.009722	-92.560278
2629139405	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629139102	PRESERVED_SPECIMEN	PRESENT	15.687	-96.306297
2629139002	PRESERVED_SPECIMEN	PRESENT	15.162222	-92.438611
2629138733	PRESERVED_SPECIMEN	PRESENT	15.7228	-96.306198
2629138704	PRESERVED_SPECIMEN	PRESENT	18.416901	-100.310097
2629138534	PRESERVED_SPECIMEN	PRESENT	16.411699	-95.478798
2629137990	PRESERVED_SPECIMEN	PRESENT	17.327778	-99.467778
2629137937	PRESERVED_SPECIMEN	PRESENT	15.1909	-92.752701
2629137803	PRESERVED_SPECIMEN	PRESENT	18.752001	-103.186897
2629137688	PRESERVED_SPECIMEN	PRESENT	21.2645	-102.688797
2629137596	PRESERVED_SPECIMEN	PRESENT	19.306601	-103.731201
2629137492	PRESERVED_SPECIMEN	PRESENT	20.525801	-104.786797
2629137119	PRESERVED_SPECIMEN	PRESENT	19.1003	-98.879402
2629136639	PRESERVED_SPECIMEN	PRESENT	19.458	-98.5979
2629136468	PRESERVED_SPECIMEN	PRESENT	15.009722	-92.560278
2629136403	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629135950	PRESERVED_SPECIMEN	PRESENT	17.5662	-99.398903
2629135598	PRESERVED_SPECIMEN	PRESENT	15.7049	-96.306297
2629135552	PRESERVED_SPECIMEN	PRESENT	17.822778	-99.865
2629134957	PRESERVED_SPECIMEN	PRESENT	18.416901	-100.310097
2629134820	PRESERVED_SPECIMEN	PRESENT	20.525801	-104.786797
2629134448	PRESERVED_SPECIMEN	PRESENT	15.009722	-92.560278
2629134328	PRESERVED_SPECIMEN	PRESENT	16.413401	-95.011002
2629133249	PRESERVED_SPECIMEN	PRESENT	16.411699	-95.478798
2629132874	PRESERVED_SPECIMEN	PRESENT	19.306601	-103.731201
2629132756	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629132376	PRESERVED_SPECIMEN	PRESENT	21.013056	-103.009163
2629132214	PRESERVED_SPECIMEN	PRESENT	19.306601	-103.731201
2629131781	PRESERVED_SPECIMEN	PRESENT	20.525801	-104.786797
2629131489	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629131463	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629131222	PRESERVED_SPECIMEN	PRESENT	19.3703	-103.681503
2629130983	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629130935	PRESERVED_SPECIMEN	PRESENT	18.752001	-103.186897
2629130660	PRESERVED_SPECIMEN	PRESENT	15.009722	-92.560278
2629130476	PRESERVED_SPECIMEN	PRESENT	19.3703	-103.681503
2629130195	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629130190	PRESERVED_SPECIMEN	PRESENT	18.039801	-102.550102
2629130170	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629129614	PRESERVED_SPECIMEN	PRESENT	15.687	-96.306297
2629129545	PRESERVED_SPECIMEN	PRESENT	17.5662	-99.398903
2629129048	PRESERVED_SPECIMEN	PRESENT	15.009722	-92.560278
2629128696	PRESERVED_SPECIMEN	PRESENT	15.1909	-92.752701
2629128580	PRESERVED_SPECIMEN	PRESENT	19.458	-98.5979
2629128148	PRESERVED_SPECIMEN	PRESENT	16.2808	-95.2668
2629127902	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629127816	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629127761	PRESERVED_SPECIMEN	PRESENT	15.687	-96.306297
2629127710	PRESERVED_SPECIMEN	PRESENT	18.752001	-103.186897
2629127476	PRESERVED_SPECIMEN	PRESENT	18.361	-100.940102
2629127118	PRESERVED_SPECIMEN	PRESENT	15.1909	-92.752701
2629126792	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629126736	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629126509	PRESERVED_SPECIMEN	PRESENT	16.413401	-95.011002
2629126078	PRESERVED_SPECIMEN	PRESENT	15.687	-96.306297
2629125716	PRESERVED_SPECIMEN	PRESENT	15.9674	-97.687698
2629125162	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629124740	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629124517	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629124324	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629124220	PRESERVED_SPECIMEN	PRESENT	18.6695	-99.509903
2629124165	PRESERVED_SPECIMEN	PRESENT	15.7228	-96.306198
2629124152	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629123924	PRESERVED_SPECIMEN	PRESENT	15.687	-96.306297
2629123719	PRESERVED_SPECIMEN	PRESENT	17.822778	-99.865
2629123615	PRESERVED_SPECIMEN	PRESENT	15.687	-96.306297
2629123153	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629123136	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629122929	PRESERVED_SPECIMEN	PRESENT	19.391389	-105.024444
2629122864	PRESERVED_SPECIMEN	PRESENT	23.4403	-105.856598
2629122859	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629122703	PRESERVED_SPECIMEN	PRESENT	16.493601	-98.059097
2629122111	PRESERVED_SPECIMEN	PRESENT	19.1003	-98.879402
2629121947	PRESERVED_SPECIMEN	PRESENT	15.687	-96.306297
2629121725	PRESERVED_SPECIMEN	PRESENT	18.416901	-100.310097
2629121404	PRESERVED_SPECIMEN	PRESENT	15.009722	-92.560278
2629121005	PRESERVED_SPECIMEN	PRESENT	18.416901	-100.310097
2629120197	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629120195	PRESERVED_SPECIMEN	PRESENT	18.360277	-100.668053
2629119689	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629119643	PRESERVED_SPECIMEN	PRESENT	20.525801	-104.786797
2629119639	PRESERVED_SPECIMEN	PRESENT	19.3998	-99.705
2629119596	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2629119554	PRESERVED_SPECIMEN	PRESENT	17.976389	-102.108055
2629119087	PRESERVED_SPECIMEN	PRESENT	21.187401	-102.819298
2629118507	PRESERVED_SPECIMEN	PRESENT	18.416901	-100.310097
2629118383	PRESERVED_SPECIMEN	PRESENT	19.3864	-103.5717
2626165072	HUMAN_OBSERVATION	PRESENT	10.31668	-84.809045
2620090318	HUMAN_OBSERVATION	PRESENT	10.840292	-85.621605
2619964462	HUMAN_OBSERVATION	PRESENT	19.810953	-104.354504
2596325958	HUMAN_OBSERVATION	PRESENT	13.884114	-88.964009
2596078108	HUMAN_OBSERVATION	PRESENT	17.117958	-100.34877
2596014056	HUMAN_OBSERVATION	PRESENT	19.084588	-103.543723
2580247375	HUMAN_OBSERVATION	PRESENT	10.03028	-84.851743
2580232630	HUMAN_OBSERVATION	PRESENT	28.006512	-111.130619
2580105213	HUMAN_OBSERVATION	PRESENT	10.048258	-84.807962
2574132542	HUMAN_OBSERVATION	PRESENT	14.56088	-88.645147
2573966094	HUMAN_OBSERVATION	PRESENT	10.35	-85.330833
2563823604	HUMAN_OBSERVATION	PRESENT	10.317329	-84.816553
2563633234	HUMAN_OBSERVATION	PRESENT	23.304294	-106.437888
2563474425	HUMAN_OBSERVATION	PRESENT	10.309416	-84.818842
2557651738	HUMAN_OBSERVATION	PRESENT	20.479283	-105.49192
2550017457	HUMAN_OBSERVATION	PRESENT	28.088438	-111.07063
2550005362	HUMAN_OBSERVATION	PRESENT	15.782061	-96.066796
2518130859	HUMAN_OBSERVATION	PRESENT	21.811116	-105.066193
2429191928	HUMAN_OBSERVATION	PRESENT	13.987261	-86.976846
2422985815	HUMAN_OBSERVATION	PRESENT	10.830281	-85.343997
2397654250	HUMAN_OBSERVATION	PRESENT	10.837082	-85.613423
2397506376	HUMAN_OBSERVATION	PRESENT	10.343889	-85.341389
2350333518	HUMAN_OBSERVATION	PRESENT	9.757048	-84.612023
2331964832	HUMAN_OBSERVATION	PRESENT	10.348607	-85.280127
2265910481	HUMAN_OBSERVATION	PRESENT	14.376908	-89.400423
2265777475	HUMAN_OBSERVATION	PRESENT	13.878889	-89.796667
2242984576	HUMAN_OBSERVATION	PRESENT	9.879045	-85.468353
2242622288	PRESERVED_SPECIMEN	PRESENT	11.98798	-86.16647
2234828927	PRESERVED_SPECIMEN	PRESENT	18.7806334	-103.7702097
2234828925	PRESERVED_SPECIMEN	PRESENT	18.7806334	-103.7702097
2234828813	PRESERVED_SPECIMEN	PRESENT	18.7806334	-103.7702097
2234828745	PRESERVED_SPECIMEN	PRESENT	18.7806334	-103.7702097
2234828741	PRESERVED_SPECIMEN	PRESENT	18.7806334	-103.7702097
2234828685	PRESERVED_SPECIMEN	PRESENT	18.7806334	-103.7702097
2234828607	PRESERVED_SPECIMEN	PRESENT	18.7806334	-103.7702097
2234828546	PRESERVED_SPECIMEN	PRESENT	18.7806334	-103.7702097
2234828532	PRESERVED_SPECIMEN	PRESENT	18.7806334	-103.7702097
2234828511	PRESERVED_SPECIMEN	PRESENT	18.7806334	-103.7702097
2234828494	PRESERVED_SPECIMEN	PRESENT	19.3056089	-103.6418758
2234828406	PRESERVED_SPECIMEN	PRESENT	19.3056089	-103.6418758
2234828404	PRESERVED_SPECIMEN	PRESENT	19.3056089	-103.6418758
2234828402	PRESERVED_SPECIMEN	PRESENT	19.3056089	-103.6418758
212131525	PRESERVED_SPECIMEN	PRESENT		
212131524	PRESERVED_SPECIMEN	PRESENT		
212131523	PRESERVED_SPECIMEN	PRESENT		
212131522	PRESERVED_SPECIMEN	PRESENT		
212131521	PRESERVED_SPECIMEN	PRESENT		
212131520	PRESERVED_SPECIMEN	PRESENT		
212131519	PRESERVED_SPECIMEN	PRESENT		
212131518	PRESERVED_SPECIMEN	PRESENT		
212131517	PRESERVED_SPECIMEN	PRESENT		
212131516	PRESERVED_SPECIMEN	PRESENT		
212131515	PRESERVED_SPECIMEN	PRESENT		
212131514	PRESERVED_SPECIMEN	PRESENT		
212131513	PRESERVED_SPECIMEN	PRESENT		
212131512	PRESERVED_SPECIMEN	PRESENT		
212131511	PRESERVED_SPECIMEN	PRESENT		
212131510	PRESERVED_SPECIMEN	PRESENT		
212131509	PRESERVED_SPECIMEN	PRESENT		
212131508	PRESERVED_SPECIMEN	PRESENT		
212131507	PRESERVED_SPECIMEN	PRESENT		
212131506	PRESERVED_SPECIMEN	PRESENT		
212131505	PRESERVED_SPECIMEN	PRESENT		
212131504	PRESERVED_SPECIMEN	PRESENT		
212131503	PRESERVED_SPECIMEN	PRESENT		
212131502	PRESERVED_SPECIMEN	PRESENT		
212131501	PRESERVED_SPECIMEN	PRESENT		
212131500	PRESERVED_SPECIMEN	PRESENT		
212131499	PRESERVED_SPECIMEN	PRESENT		
212131498	PRESERVED_SPECIMEN	PRESENT		
212131497	PRESERVED_SPECIMEN	PRESENT		
212131496	PRESERVED_SPECIMEN	PRESENT		
212131494	PRESERVED_SPECIMEN	PRESENT		
212131493	PRESERVED_SPECIMEN	PRESENT		
212131492	PRESERVED_SPECIMEN	PRESENT		
212131491	PRESERVED_SPECIMEN	PRESENT		
212131490	PRESERVED_SPECIMEN	PRESENT		
212131489	PRESERVED_SPECIMEN	PRESENT		
212131488	PRESERVED_SPECIMEN	PRESENT		
212131487	PRESERVED_SPECIMEN	PRESENT		
212131486	PRESERVED_SPECIMEN	PRESENT		
212131485	PRESERVED_SPECIMEN	PRESENT		
212131484	PRESERVED_SPECIMEN	PRESENT		
212131483	PRESERVED_SPECIMEN	PRESENT		
212131482	PRESERVED_SPECIMEN	PRESENT		
212131481	PRESERVED_SPECIMEN	PRESENT		
212131480	PRESERVED_SPECIMEN	PRESENT		
212131479	PRESERVED_SPECIMEN	PRESENT		
212131478	PRESERVED_SPECIMEN	PRESENT		
212131477	PRESERVED_SPECIMEN	PRESENT		
212131476	PRESERVED_SPECIMEN	PRESENT		
212131475	PRESERVED_SPECIMEN	PRESENT		
212131474	PRESERVED_SPECIMEN	PRESENT		
212131473	PRESERVED_SPECIMEN	PRESENT		
212131472	PRESERVED_SPECIMEN	PRESENT		
212131471	PRESERVED_SPECIMEN	PRESENT		
212131470	PRESERVED_SPECIMEN	PRESENT		
212131469	PRESERVED_SPECIMEN	PRESENT		
212131468	PRESERVED_SPECIMEN	PRESENT		
212131467	PRESERVED_SPECIMEN	PRESENT		
212131466	PRESERVED_SPECIMEN	PRESENT		
212131465	PRESERVED_SPECIMEN	PRESENT		
212131464	PRESERVED_SPECIMEN	PRESENT		
212131463	PRESERVED_SPECIMEN	PRESENT		
212131462	PRESERVED_SPECIMEN	PRESENT		
212131461	PRESERVED_SPECIMEN	PRESENT		
212131460	PRESERVED_SPECIMEN	PRESENT		
212131459	PRESERVED_SPECIMEN	PRESENT		
212131458	PRESERVED_SPECIMEN	PRESENT		
212131457	PRESERVED_SPECIMEN	PRESENT		
212131456	PRESERVED_SPECIMEN	PRESENT		
212131455	PRESERVED_SPECIMEN	PRESENT		
212131454	PRESERVED_SPECIMEN	PRESENT		
212131453	PRESERVED_SPECIMEN	PRESENT		
212131452	PRESERVED_SPECIMEN	PRESENT		
212131451	PRESERVED_SPECIMEN	PRESENT		
212131450	PRESERVED_SPECIMEN	PRESENT		
212131449	PRESERVED_SPECIMEN	PRESENT		
212131448	PRESERVED_SPECIMEN	PRESENT		
212131447	PRESERVED_SPECIMEN	PRESENT		
212131446	PRESERVED_SPECIMEN	PRESENT		
212131445	PRESERVED_SPECIMEN	PRESENT		
212131444	PRESERVED_SPECIMEN	PRESENT		
212131443	PRESERVED_SPECIMEN	PRESENT		
212131442	PRESERVED_SPECIMEN	PRESENT		
212131441	PRESERVED_SPECIMEN	PRESENT		
212131440	PRESERVED_SPECIMEN	PRESENT		
212131439	PRESERVED_SPECIMEN	PRESENT		
212131438	PRESERVED_SPECIMEN	PRESENT		
212131437	PRESERVED_SPECIMEN	PRESENT		
212131436	PRESERVED_SPECIMEN	PRESENT		
212131435	PRESERVED_SPECIMEN	PRESENT		
212131434	PRESERVED_SPECIMEN	PRESENT		
212131433	PRESERVED_SPECIMEN	PRESENT		
212131432	PRESERVED_SPECIMEN	PRESENT		
212131431	PRESERVED_SPECIMEN	PRESENT		
212131430	PRESERVED_SPECIMEN	PRESENT		
212131429	PRESERVED_SPECIMEN	PRESENT		
212131428	PRESERVED_SPECIMEN	PRESENT		
212131427	PRESERVED_SPECIMEN	PRESENT		
212131426	PRESERVED_SPECIMEN	PRESENT		
212131425	PRESERVED_SPECIMEN	PRESENT		
212131424	PRESERVED_SPECIMEN	PRESENT		
212131423	PRESERVED_SPECIMEN	PRESENT		
212131422	PRESERVED_SPECIMEN	PRESENT		
212131421	PRESERVED_SPECIMEN	PRESENT		
212131420	PRESERVED_SPECIMEN	PRESENT		
212131419	PRESERVED_SPECIMEN	PRESENT		
212131418	PRESERVED_SPECIMEN	PRESENT		
212131417	PRESERVED_SPECIMEN	PRESENT		
212131416	PRESERVED_SPECIMEN	PRESENT		
212131415	PRESERVED_SPECIMEN	PRESENT		
212131414	PRESERVED_SPECIMEN	PRESENT		
212131413	PRESERVED_SPECIMEN	PRESENT		
212131412	PRESERVED_SPECIMEN	PRESENT		
212131411	PRESERVED_SPECIMEN	PRESENT		
212131410	PRESERVED_SPECIMEN	PRESENT		
212131409	PRESERVED_SPECIMEN	PRESENT		
212131408	PRESERVED_SPECIMEN	PRESENT		
212131407	PRESERVED_SPECIMEN	PRESENT		
212131406	PRESERVED_SPECIMEN	PRESENT		
212131405	PRESERVED_SPECIMEN	PRESENT		
212131404	PRESERVED_SPECIMEN	PRESENT		
212131403	PRESERVED_SPECIMEN	PRESENT		
212131402	PRESERVED_SPECIMEN	PRESENT		
212131401	PRESERVED_SPECIMEN	PRESENT		
212131400	PRESERVED_SPECIMEN	PRESENT		
212131399	PRESERVED_SPECIMEN	PRESENT		
212131398	PRESERVED_SPECIMEN	PRESENT		
212131397	PRESERVED_SPECIMEN	PRESENT		
212131396	PRESERVED_SPECIMEN	PRESENT		
212131395	PRESERVED_SPECIMEN	PRESENT		
212131394	PRESERVED_SPECIMEN	PRESENT		
212131393	PRESERVED_SPECIMEN	PRESENT		
212131392	PRESERVED_SPECIMEN	PRESENT		
212131391	PRESERVED_SPECIMEN	PRESENT		
212131390	PRESERVED_SPECIMEN	PRESENT		
212131389	PRESERVED_SPECIMEN	PRESENT		
212131388	PRESERVED_SPECIMEN	PRESENT		
212131387	PRESERVED_SPECIMEN	PRESENT		
212131386	PRESERVED_SPECIMEN	PRESENT		
212131385	PRESERVED_SPECIMEN	PRESENT		
212131384	PRESERVED_SPECIMEN	PRESENT		
212131383	PRESERVED_SPECIMEN	PRESENT		
212131382	PRESERVED_SPECIMEN	PRESENT		
212131381	PRESERVED_SPECIMEN	PRESENT		
212131380	PRESERVED_SPECIMEN	PRESENT		
